y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.755,1.666,-2.105,-1.941,2.596,-1.899,-3.406,2.116,0.451,-3.123
1.0,0.813,1.409,1.938,-0.191,0.781,3.312,-0.112,-0.041,-2.502,-0.213
3.0,-5.615,-1.491,1.384,0.494,3.695,4.3,-0.212,-0.491,-0.172,-3.556
1.0,1.309,-0.205,0.853,-2.838,-2.254,2.217,2.966,2.669,-1.056,2.377
3.0,-1.12,1.643,5.708,-0.851,4.247,4.171,4.326,3.937,-3.002,0.392
0.0,0.199,-1.168,-0.861,-2.875,3.117,0.387,-4.35,-2.177,5.582,-1.034
3.0,0.01,0.61,3.028,2.474,1.608,1.182,2.942,2.761,-2.723,0.869
2.0,-1.032,-0.859,-1.827,-2.767,0.873,1.887,2.579,1.416,-0.741,1.46
2.0,1.032,0.108,-3.166,-3.785,2.825,-0.542,-0.152,1.557,-2.671,-1.026
3.0,-4.13,0.27,-0.115,3.051,1.59,3.097,2.641,2.816,-2.594,-0.183
2.0,0.33,-1.505,-1.434,-2.69,-0.395,0.076,2.782,2.594,-0.572,1.486
2.0,-1.776,1.99,0.975,-0.772,0.031,3.702,-0.131,0.667,0.369,-0.098
2.0,-1.747,2.707,-2.588,-0.018,-0.135,-0.863,2.41,1.385,-1.692,-0.371
0.0,3.957,4.347,-0.192,1.797,-1.213,-5.693,-1.547,0.863,-2.481,-0.998
1.0,-0.537,0.667,-0.497,-1.86,-1.528,2.517,3.309,2.698,0.373,1.486
1.0,-1.084,0.53,2.523,0.653,-1.992,4.588,-0.644,0.838,0.009,-0.77
3.0,-2.475,-0.708,2.332,0.877,2.782,3.042,1.926,1.561,-2.364,-1.385
2.0,-1.529,0.265,0.885,0.298,0.533,3.293,2.667,0.677,-0.107,-1.619
1.0,3.279,-1.515,3.3,-3.371,-2.312,-1.415,1.402,2.889,-0.984,3.337
1.0,1.673,3.87,2.575,0.347,-1.792,2.037,0.592,-0.43,-1.55,2.017
0.0,-0.405,1.647,-1.855,-2.3,3.04,-0.057,-2.65,0.929,0.508,-1.944
2.0,-3.232,0.135,-2.514,-0.502,0.152,1.083,1.512,1.14,0.8,1.577
3.0,3.021,-0.152,5.128,1.751,-0.095,-0.168,3.78,5.125,-6.947,0.066
1.0,0.561,-2.408,-0.431,-3.893,-2.737,1.395,4.521,6.829,2.263,2.415
3.0,-3.217,-2.203,1.378,1.503,0.383,-0.365,1.661,-1.646,-0.122,-1.025
3.0,-3.034,-1.482,-0.681,0.218,1.665,5.409,-0.43,-1.281,0.289,-2.544
0.0,-0.027,0.344,-0.459,-0.459,-1.958,-2.324,-0.16,0.944,2.613,1.414
0.0,-0.311,-0.285,-4.234,-3.695,4.38,0.838,-2.464,0.747,6.056,-1.223
2.0,-2.554,4.459,-2.427,0.835,1.365,-2.499,0.479,0.004,-1.436,-2.834
2.0,-2.153,2.46,-2.982,-1.431,2.114,0.904,0.665,2.74,-0.362,-1.481
2.0,-1.901,1.053,-1.737,-1.357,2.367,0.97,0.941,0.558,-2.891,-0.688
2.0,-0.948,0.622,-2.054,-4.387,3.37,1.863,1.797,1.317,-3.098,-1.729
0.0,-1.611,3.08,1.142,0.484,1.983,-4.42,-1.682,-1.012,-3.503,-0.706
0.0,2.589,2.625,-1.34,-0.656,0.793,-1.54,-0.832,4.881,0.708,-2.461
1.0,0.189,0.44,0.067,-1.221,-2.87,1.768,-0.441,1.686,-2.261,0.22
2.0,0.068,1.357,-3.455,-5.03,-2.196,-0.387,1.162,3.774,-1.9,1.795
0.0,1.912,0.223,-3.435,-3.403,1.901,-0.374,0.14,0.972,2.059,-1.087
0.0,2.785,-1.022,-2.62,-4.413,2.36,-0.494,-2.033,2.142,4.099,-3.704
1.0,0.276,0.812,-1.314,-3.135,-2.353,-1.785,2.099,1.326,-0.493,1.756
0.0,-0.071,1.575,-1.061,-2.016,2.309,-2.065,-2.304,2.752,1.138,-2.405
2.0,-0.265,1.686,0.137,-2.065,4.258,4.926,-0.409,2.315,-0.743,-3.519
0.0,2.722,3.641,-1.406,-0.496,2.191,-0.325,-0.854,5.435,0.425,-2.77
3.0,-2.847,-0.897,3.543,1.384,3.01,3.679,2.345,-1.344,-1.274,-1.904
3.0,-2.76,0.182,-0.307,4.084,2.108,0.166,3.337,4.75,-3.324,-0.967
2.0,-0.212,-0.073,-2.076,0.365,1.588,-1.414,2.385,1.655,-1.224,-0.982
0.0,0.558,2.84,0.154,-1.315,-0.341,1.448,-0.083,0.886,-2.472,-0.326
0.0,4.724,1.951,1.126,-0.137,-1.711,-1.842,-1.861,3.846,1.528,-2.618
3.0,0.404,2.093,2.988,3.278,-1.185,0.873,3.285,3.245,-7.386,2.004
2.0,-1.073,2.761,-2.357,-5.409,2.096,3.481,0.965,3.224,-1.638,-1.827
3.0,-1.088,-2.505,1.28,1.879,1.326,1.912,1.608,0.446,1.465,-2.025
2.0,-2.384,0.662,-0.574,-0.709,-0.435,0.993,3.441,2.429,1.767,-0.491
1.0,1.013,0.493,2.697,-1.947,-0.371,0.968,0.786,0.745,-1.831,2.612
1.0,0.811,3.21,0.786,-1.716,-2.112,2.914,2.416,1.15,-0.604,-0.171
3.0,-1.711,-0.49,-1.709,1.259,2.115,5.456,0.061,-1.053,1.109,-2.983
1.0,1.971,4.733,2.118,-1.251,0.079,1.31,2.891,0.11,-2.109,2.78
2.0,-3.686,1.35,-2.424,-1.027,2.3,2.545,1.545,1.913,-1.067,-1.656
1.0,2.604,5.16,2.682,-0.438,-1.196,3.877,1.988,-1.661,-1.828,-0.993
2.0,1.106,1.044,1.083,-2.96,-1.677,4.016,0.48,2.789,0.23,0.923
0.0,-1.427,-2.971,-0.731,-4.891,5.203,3.347,-1.507,-2.394,7.699,0.287
2.0,-0.299,2.527,-3.451,-2.567,2.158,0.259,0.32,0.707,-3.961,-0.149
3.0,-0.211,-1.554,2.113,-0.941,1.309,2.087,2.613,1.909,1.312,0.045
3.0,-3.773,-0.292,1.256,3.65,2.545,2.778,1.132,2.481,-0.961,-0.207
1.0,2.506,0.92,3.554,-2.355,1.429,2.042,3.36,2.168,-1.466,2.536
1.0,4.249,1.176,3.757,-2.827,-3.18,0.932,2.523,5.151,0.136,1.62
1.0,5.705,5.333,6.613,-1.24,-0.815,-0.649,-0.15,-2.677,-4.119,1.267
0.0,2.894,4.422,1.671,1.221,1.339,-4.504,-2.375,6.779,-0.703,-4.063
1.0,-0.386,1.168,-3.007,-1.799,1.806,-2.145,-3.885,3.778,0.78,-3.342
2.0,-2.149,4.378,-1.937,-2.273,1.623,1.892,0.407,3.472,-2.243,-3.435
1.0,1.557,2.331,2.112,-0.915,-1.474,-0.063,1.387,1.974,0.238,2.552
1.0,-1.75,-1.045,-0.012,0.405,-0.731,4.318,0.193,2.193,-0.22,-0.617
0.0,1.942,2.542,-2.259,-1.764,2.268,0.317,0.607,1.584,0.931,-0.026
1.0,-0.628,0.257,3.05,-1.893,1.486,3.141,2.225,-0.596,-2.398,1.327
0.0,1.916,1.817,-1.148,-1.241,0.854,-1.434,-0.731,2.064,0.713,-1.076
0.0,-0.721,0.832,1.336,-1.676,5.395,1.115,-4.391,-0.705,4.585,-0.912
3.0,-2.265,3.125,-3.439,1.631,2.264,-1.976,0.192,1.074,-2.958,-1.414
1.0,0.845,2.508,-0.822,-2.81,-0.311,-0.758,3.328,-0.46,-2.069,3.218
0.0,-2.9,1.407,-2.349,-0.674,3.074,2.019,2.733,2.231,-1.533,-3.031
0.0,-1.15,1.117,-3.759,-1.69,0.774,-0.465,-0.484,0.841,-0.164,-0.914
1.0,1.006,-0.898,1.391,-2.973,-0.922,1.954,2.736,2.247,-1.257,2.539
3.0,-2.475,-0.333,3.391,0.845,3.652,1.445,2.135,3.724,-2.49,-0.743
2.0,-1.456,1.677,0.796,-2.768,-3.414,1.868,3.002,2.305,-2.739,0.558
2.0,-1.323,2.736,-1.069,0.347,2.074,0.498,2.355,1.282,0.177,-3.219
3.0,4.432,-1.171,2.069,1.901,-0.284,-0.295,1.892,1.18,-2.554,-0.86
1.0,1.595,-0.08,1.36,-2.34,-5.203,-0.419,-0.147,3.225,-1.217,2.867
2.0,-1.669,2.114,-4.448,-0.287,3.286,-0.659,0.558,0.383,-2.701,-2.276
2.0,-1.15,2.316,0.073,0.821,1.464,-0.334,1.286,0.668,1.41,-1.941
2.0,-3.16,5.783,0.18,-2.177,-0.096,1.228,0.325,1.002,-1.789,-1.42
2.0,0.17,2.428,-0.905,-1.501,1.01,1.113,0.189,-0.06,-2.134,0.801
2.0,0.001,1.787,0.2,-2.215,0.693,2.482,1.095,0.229,-2.901,-0.324
2.0,1.081,-2.714,-4.44,-4.203,4.402,0.653,3.018,4.193,-0.044,-2.697
0.0,1.028,2.406,0.923,1.188,-1.515,3.677,-0.981,-0.006,-2.763,0.475
0.0,3.508,1.062,2.05,-2.209,-1.126,0.693,2.093,2.036,-2.153,2.016
2.0,-0.047,0.974,1.078,-4.12,0.234,5.578,2.306,3.097,-1.577,-0.079
1.0,2.902,1.235,0.369,-0.847,-2.303,1.033,-0.163,1.343,-4.47,0.697
3.0,-2.121,-1.652,1.783,0.445,2.065,3.878,-0.042,0.006,-0.682,-2.882
1.0,2.515,4.225,3.201,-2.792,0.622,0.921,3.935,0.796,-0.255,1.276
0.0,1.855,1.655,-1.651,-1.799,0.751,-1.947,-0.641,0.952,0.461,-1.192
2.0,-0.229,0.47,-2.802,-3.74,-0.863,2.323,1.098,2.137,-1.719,1.994
0.0,1.056,2.836,-0.481,-1.026,2.902,-3.48,-1.902,-0.436,-1.037,-1.546
3.0,1.004,-0.889,4.97,2.222,0.439,3.598,2.296,1.873,-4.523,-2.661
2.0,-1.795,3.904,-3.169,0.187,1.766,-0.543,0.221,2.749,-1.401,-2.891
2.0,-1.432,0.329,-7.767,0.5,5.838,-0.903,1.791,3.281,-1.202,-4.243
1.0,0.805,3.108,1.056,-2.915,0.633,-0.961,3.221,0.084,-1.36,2.434
1.0,-1.126,-0.064,4.138,2.18,2.724,5.443,-1.231,-3.074,-1.504,-0.509
0.0,4.253,-3.261,-2.932,-5.792,3.47,4.224,-2.902,1.47,9.205,-3.363
3.0,-0.007,1.044,4.624,-2.859,1.356,2.946,4.54,3.284,-4.402,0.994
1.0,1.495,0.927,-3.196,-2.786,-4.389,-1.274,2.572,2.316,-2.84,1.592
0.0,0.87,1.525,-0.264,-1.741,2.61,-0.656,-1.431,-0.141,2.407,-0.487
1.0,2.055,1.032,4.132,1.251,-1.563,3.532,-1.926,-0.928,-3.71,1.16
0.0,-2.828,3.969,-1.993,0.95,1.57,1.016,0.847,0.818,-0.502,-2.069
1.0,3.58,2.717,-1.931,-3.188,-0.714,1.77,5.92,4.732,-0.544,1.008
3.0,-5.328,-1.779,0.971,1.821,3.614,1.029,2.24,3.221,-0.707,-1.74
1.0,2.573,4.142,0.265,-1.019,-1.849,0.899,2.073,1.797,-1.513,1.303
1.0,1.343,3.373,1.713,-0.265,-1.118,3.039,1.911,0.726,-0.97,0.669
3.0,-1.466,-2.46,1.097,2.56,1.881,1.276,0.018,0.457,0.249,-2.322
3.0,-3.116,0.491,0.558,4.591,1.768,1.182,1.881,2.256,-4.214,-0.015
1.0,0.4,3.789,1.349,1.19,-1.0,4.614,0.855,-1.489,-1.65,-2.061
3.0,-2.644,-0.991,1.679,3.291,2.754,1.07,1.924,4.238,-4.276,-2.908
2.0,-1.863,3.246,1.755,-0.115,-0.799,4.139,3.258,1.768,2.018,-2.638
0.0,0.812,2.214,-1.719,-1.119,4.501,-3.243,-3.645,-1.196,1.251,-2.073
0.0,0.288,-0.708,-3.548,-2.61,-1.633,0.701,-0.579,3.204,2.29,-0.754
0.0,3.295,-0.965,-2.52,-1.951,-0.988,-0.354,-2.157,2.838,4.095,-3.129
0.0,3.019,-0.553,-1.43,-3.974,2.378,-2.037,-3.375,3.898,4.176,-5.364
3.0,-3.832,-0.077,2.541,1.927,-0.253,3.167,2.894,-0.268,-4.313,-0.242
0.0,-2.718,4.313,-4.191,-1.241,6.272,1.766,-1.413,0.115,0.109,0.248
0.0,1.859,1.255,-7.067,-3.275,2.301,-1.294,0.082,2.894,2.408,-1.95
0.0,0.956,3.562,-0.833,-1.141,3.894,-0.781,-0.462,1.147,-1.658,-1.621
0.0,3.272,2.954,-0.745,-0.155,0.431,-3.805,-1.187,-0.521,-0.737,-0.513
0.0,2.374,2.367,-1.747,-1.606,1.286,-3.115,-0.183,3.481,-0.221,-2.625
1.0,2.425,2.784,0.078,-2.461,-1.214,0.712,2.932,-0.265,-4.998,1.721
2.0,0.061,0.018,0.251,-1.964,1.099,3.744,3.139,0.672,-1.433,-1.031
1.0,0.836,3.084,2.322,0.577,-2.704,3.09,-0.791,-0.126,-2.35,0.391
2.0,-0.549,2.037,-0.269,-2.363,0.542,1.1,0.545,0.661,-1.731,-0.665
0.0,2.142,2.981,-0.673,-0.823,1.212,-1.536,-1.288,3.708,-0.17,-2.301
2.0,-0.54,2.768,0.142,-1.741,1.287,1.206,-0.636,0.372,-3.185,-2.178
0.0,-2.047,-0.379,-1.494,-2.848,3.447,-1.179,-2.326,-1.797,2.539,-0.505
0.0,3.093,3.695,1.421,0.55,0.073,-1.167,-1.971,2.948,-0.799,-1.733
3.0,1.785,0.691,2.247,0.87,0.341,1.278,3.762,3.188,-3.462,1.872
1.0,-0.23,2.272,-0.04,-0.177,-3.812,1.803,0.361,0.089,-1.607,2.71
1.0,-0.316,4.564,1.751,0.937,-2.883,5.441,1.808,-1.338,1.454,-1.083
1.0,1.151,0.21,0.534,-0.871,-4.086,-0.547,-0.189,2.814,-1.492,3.533
2.0,-0.818,0.885,0.912,-3.79,-1.639,2.172,2.436,0.344,-1.922,2.101
1.0,2.202,2.391,1.342,-0.411,-3.993,-1.162,-0.659,2.873,-0.778,2.611
1.0,0.255,0.871,-0.156,-3.046,-2.924,2.002,3.697,3.033,0.004,0.689
1.0,-0.061,2.975,2.052,0.585,-1.54,2.023,-0.715,-2.215,-2.347,0.419
0.0,3.161,1.639,-1.482,-1.983,0.162,-1.131,0.596,1.556,-1.374,-1.77
1.0,5.79,6.298,1.8,-1.41,-4.191,-0.97,0.752,-1.819,-5.444,1.123
1.0,-1.311,-1.193,-0.193,-1.109,-0.742,3.67,2.039,1.429,-0.644,0.621
3.0,-1.753,-1.983,0.134,-1.88,0.823,1.169,2.433,1.146,2.4,-0.578
3.0,0.169,-1.291,2.803,0.486,1.023,1.818,2.482,1.182,0.25,-0.024
3.0,-5.808,-1.586,1.947,-2.464,2.128,4.138,0.346,2.729,-1.814,-2.434
0.0,2.673,2.736,-3.205,-1.397,1.308,-3.114,-1.138,4.269,-0.403,-3.321
1.0,3.063,0.633,-0.012,-3.955,-2.565,-1.676,3.553,6.251,0.048,3.67
3.0,-2.168,-1.207,0.433,1.525,-0.264,3.917,0.682,-0.351,-2.458,-2.093
1.0,6.418,0.942,2.131,-2.939,-2.443,-0.453,1.608,2.501,-4.61,1.96
0.0,0.968,1.704,-1.015,-1.033,1.072,-1.134,-1.316,2.064,1.279,-0.906
0.0,1.653,1.378,-1.255,-1.439,1.548,-1.235,-3.044,2.832,1.853,-2.632
3.0,-0.23,-2.735,0.009,1.465,-1.454,-0.383,1.731,2.022,-1.411,-1.317
1.0,1.235,0.499,0.972,-1.575,0.193,1.387,1.364,1.638,-3.71,2.867
1.0,0.333,3.98,3.596,1.399,1.102,2.279,-0.888,-1.954,-1.785,0.128
0.0,4.813,0.604,-0.89,-3.049,2.218,-2.289,-1.231,0.377,3.838,-2.361
2.0,-2.373,2.786,-2.341,-5.807,4.145,3.824,-0.352,0.392,-3.881,-1.84
1.0,5.574,2.924,0.779,-3.285,-2.065,-2.51,2.969,5.876,-0.801,3.314
0.0,1.773,-1.271,-1.882,-3.557,1.353,1.325,-3.752,2.136,4.555,-2.762
3.0,-3.693,-0.669,1.038,-1.451,0.03,3.344,1.92,0.933,-0.875,-0.892
0.0,2.652,1.898,-5.105,-1.384,-1.425,-2.524,0.519,1.733,0.206,-0.962
3.0,-3.866,-2.954,0.265,1.674,-1.463,4.01,-1.128,-0.711,-0.128,-2.565
3.0,-0.181,-0.895,-0.449,4.24,2.33,2.11,0.84,2.687,0.115,-2.485
0.0,2.769,2.261,0.957,1.163,-3.558,-4.466,-0.126,3.178,-1.224,-0.686
2.0,-0.506,-0.812,-4.129,-2.3,3.347,-0.243,2.058,2.644,-2.029,-1.924
0.0,0.564,0.61,-0.723,0.457,0.105,-0.718,1.41,1.706,0.317,1.019
0.0,-0.998,2.275,-0.93,-2.117,6.54,-0.591,-1.872,-2.896,2.331,0.942
2.0,-1.19,3.269,-1.911,-2.851,-1.379,1.296,0.596,0.922,-5.191,1.238
0.0,-4.3,1.515,-0.406,-1.438,3.356,1.569,0.079,1.037,0.049,1.326
3.0,1.241,0.029,1.369,0.899,-0.511,3.536,1.246,1.58,-0.584,-0.782
2.0,0.76,1.233,-2.426,-0.123,3.475,0.357,1.785,2.351,-0.417,-4.314
1.0,-0.518,2.501,2.754,-1.464,-0.821,1.503,2.142,-0.097,1.185,0.95
3.0,-3.097,-0.591,-0.655,5.332,0.662,0.426,2.03,1.97,-1.001,-0.364
0.0,1.663,-1.368,-3.528,-3.191,1.256,0.326,-3.336,1.388,5.18,-2.313
1.0,2.701,1.235,-0.976,-2.413,-4.156,-0.408,1.56,1.846,-2.812,2.142
0.0,2.632,1.699,-1.242,-1.365,1.639,-1.289,-1.292,2.747,2.354,-1.307
2.0,-0.703,-0.482,1.922,0.388,-0.601,1.788,1.704,0.946,-0.803,-0.234
2.0,-2.563,0.324,-5.618,0.4,2.571,-0.9,3.842,2.312,-2.942,-3.473
1.0,2.568,2.783,2.159,0.752,-2.511,2.047,-0.911,1.288,-2.24,1.298
1.0,2.423,3.402,3.972,0.378,-0.176,2.158,-0.638,-1.993,-2.795,-0.057
0.0,0.584,1.024,0.96,-1.605,2.604,0.611,-2.928,0.865,2.894,-1.067
2.0,0.629,4.43,0.727,1.85,1.989,0.193,-0.199,-1.657,-1.757,-2.565
3.0,-0.136,-0.179,3.147,0.111,-0.809,1.62,2.982,2.908,-4.798,0.904
3.0,-2.812,-2.65,-0.4,1.59,1.029,2.365,0.3,-0.679,-1.333,-3.876
1.0,-1.455,-1.338,1.535,-1.575,0.74,2.826,0.924,-0.39,-2.721,2.03
3.0,0.85,2.933,-0.401,-0.448,3.202,-2.866,-5.259,3.124,-0.483,-3.72
0.0,-0.482,3.599,-1.245,0.285,2.66,-0.211,-1.117,-0.081,-0.32,1.198
2.0,-1.827,-2.239,-3.952,-1.006,3.114,1.276,2.311,3.075,-0.958,-1.286
3.0,-2.512,-1.712,1.962,2.692,1.764,-1.186,1.92,0.518,-1.042,-0.748
3.0,-4.325,-0.148,2.76,1.733,3.023,2.422,1.62,0.657,-0.421,0.142
0.0,-2.684,2.356,0.967,0.047,2.023,-2.202,-2.229,0.681,-0.671,0.132
3.0,-2.011,-2.419,1.312,0.056,1.188,0.741,2.121,0.54,-0.736,-1.904
2.0,-4.336,3.957,-2.817,-2.235,3.154,2.478,-0.537,1.056,-2.05,-2.209
1.0,2.215,-0.493,-0.115,-0.852,-2.467,0.799,0.159,2.486,-1.935,2.617
0.0,-2.24,-0.725,-2.358,-2.561,2.94,-2.967,-2.305,-1.015,1.679,-1.617
3.0,0.29,-0.175,3.814,0.623,-1.201,-1.538,5.354,4.838,-2.537,3.67
1.0,-0.613,3.752,2.078,-3.291,-0.458,0.08,3.994,0.877,2.107,0.275
1.0,2.776,2.228,5.146,1.825,0.459,5.653,-1.616,-1.176,-2.173,-0.644
1.0,4.314,1.837,1.186,-2.448,-2.052,-0.906,1.186,2.64,-3.792,2.84
2.0,-1.631,2.594,-2.553,-4.122,0.378,0.76,0.544,2.83,-2.839,0.106
0.0,3.247,1.333,0.774,-0.885,1.05,-2.729,-1.761,0.042,2.082,-1.018
3.0,-1.989,-2.521,1.919,-1.697,1.157,4.471,0.389,-1.58,-0.444,-2.8
3.0,-4.734,-3.611,1.291,2.599,3.984,3.43,1.45,0.251,-1.096,-4.94
0.0,3.967,-1.168,-5.223,-3.625,-1.22,-0.09,1.399,1.96,4.054,-1.196
1.0,0.352,-0.605,3.65,-0.789,-1.653,3.215,0.005,0.015,-1.185,0.745
0.0,5.396,2.029,-2.635,-2.89,1.351,-0.226,-0.839,4.284,2.306,-3.165
3.0,-4.575,-2.136,-0.614,2.33,0.976,3.259,0.788,-0.81,-2.318,-4.185
1.0,4.04,1.974,0.094,-2.495,-2.549,3.99,4.789,4.751,-1.722,1.59
0.0,1.259,1.722,-2.226,-1.55,2.122,-2.642,-0.347,0.643,1.154,-1.018
3.0,1.729,-2.496,3.106,-2.071,1.696,2.524,2.042,0.976,-1.33,-1.736
3.0,-1.041,0.632,2.056,3.344,1.818,4.275,1.34,0.457,-2.805,-1.259
3.0,-0.835,-1.518,3.817,-0.547,1.255,2.259,1.501,0.665,-2.141,-1.612
1.0,0.095,1.019,1.957,0.945,0.287,4.902,-0.175,0.077,-1.887,0.302
1.0,0.07,-0.994,-0.216,-4.084,-2.103,-2.017,2.954,4.217,-1.467,4.557
1.0,-3.844,-2.401,1.433,1.26,2.79,0.644,-0.557,1.226,-0.441,-2.376
2.0,-2.184,6.169,2.864,-0.823,0.982,3.738,-2.027,-0.781,0.386,-2.309
3.0,-2.134,-5.122,0.285,-3.187,0.793,-0.522,0.357,2.605,-3.018,-3.928
1.0,-1.444,-0.674,3.423,2.003,0.484,3.309,-3.052,-1.44,-1.675,1.3
3.0,0.019,-1.87,2.657,-0.98,-2.732,0.706,2.718,0.132,-4.522,-0.647
0.0,3.754,3.529,-2.782,-2.61,5.104,-0.537,-2.206,3.932,2.545,-3.787
0.0,-1.619,-1.175,0.054,-1.188,-0.537,-3.321,-2.097,-4.051,2.202,1.746
1.0,2.366,2.994,-0.041,-3.735,-3.385,-0.698,3.547,0.521,-3.182,2.947
2.0,-4.599,1.172,-2.39,2.094,3.752,-0.512,3.757,-1.1,-2.903,-4.586
2.0,0.639,0.973,2.68,-3.01,-2.503,3.643,1.208,2.165,-0.34,1.449
3.0,-1.385,-4.413,0.22,1.837,2.275,1.715,-0.555,1.698,2.366,-4.929
0.0,2.128,-1.513,-3.571,-2.038,-3.158,-1.212,-2.007,2.311,3.151,-1.588
0.0,1.895,0.462,0.497,-3.599,6.06,2.729,-3.539,-1.093,5.492,-1.781
3.0,1.874,-0.105,3.315,-1.603,-0.63,2.299,1.866,0.288,-1.912,0.999
3.0,-1.433,-2.163,-0.521,1.169,2.67,2.228,-0.292,0.644,-0.353,-3.202
1.0,2.551,6.332,3.437,0.789,-0.276,4.073,1.093,-2.415,-3.206,0.41
1.0,1.662,1.058,-1.516,-1.267,0.748,2.552,3.537,4.278,0.195,-0.522
3.0,-0.821,-1.72,3.502,-1.304,0.366,3.427,2.743,1.498,-1.697,-0.389
3.0,-0.066,-0.04,0.346,2.456,-0.038,0.192,2.597,2.594,-2.753,0.329
2.0,-2.099,4.39,-0.621,-2.428,1.524,3.877,0.54,3.139,-1.201,-2.968
2.0,0.617,1.576,-4.111,-3.483,3.847,-0.51,0.798,4.019,-3.251,-2.591
0.0,2.132,2.933,-2.862,-0.767,1.902,-3.11,-3.613,4.293,1.902,-2.841
1.0,2.243,1.774,0.891,-2.876,-3.703,0.871,3.078,1.89,-1.164,2.104
1.0,2.696,0.235,0.217,-1.971,-4.597,-2.04,-0.118,2.853,-2.303,2.081
1.0,3.082,1.66,-2.615,-0.724,-0.297,-3.142,-1.475,0.611,0.591,-1.39
2.0,1.482,1.016,1.502,-1.876,0.369,1.307,2.802,2.727,-0.903,1.859
2.0,-1.746,4.504,1.578,-3.604,-0.397,2.914,-1.395,2.18,0.232,-1.475
1.0,-1.67,1.273,3.037,-0.48,-0.394,-0.424,-0.286,-0.809,0.092,2.887
0.0,2.158,2.153,-0.12,-0.556,-0.195,-3.337,-2.231,4.153,0.099,-2.631
2.0,0.22,4.829,2.613,-2.064,-1.293,2.523,-1.546,0.442,-1.783,-0.445
3.0,1.181,3.061,0.484,-1.848,-0.355,-0.629,1.381,0.04,-3.846,2.942
3.0,-1.637,-2.872,0.677,2.002,1.252,1.453,0.055,1.598,-2.912,-3.19
2.0,-1.81,0.578,-2.614,1.166,2.602,1.054,0.006,0.893,-0.066,-0.373
2.0,-1.863,3.844,-0.941,-3.768,1.775,2.693,-0.683,1.481,-3.288,-2.078
0.0,2.379,0.75,-0.994,-0.351,-0.986,-2.327,-1.606,-1.173,1.721,-0.065
0.0,1.61,0.916,-3.611,-1.853,1.588,1.54,-2.165,3.956,3.453,-1.943
3.0,-3.926,0.042,2.215,1.161,1.883,3.184,3.905,4.83,-2.316,-0.081
3.0,-0.854,1.128,2.882,2.256,1.233,4.32,2.565,0.607,-2.115,0.564
2.0,-2.992,3.665,-1.893,-1.597,2.073,3.1,0.695,0.65,-2.163,-1.453
0.0,0.934,-0.733,-3.415,-3.623,2.875,-0.77,-3.104,1.004,4.067,-3.097
2.0,0.257,-1.17,-1.193,-2.915,1.536,2.944,0.812,2.776,-1.403,0.433
1.0,-3.81,-2.741,-0.844,-1.62,-3.396,3.004,2.029,5.052,3.078,1.808
1.0,1.724,1.358,0.118,-3.436,-2.627,0.641,2.713,3.207,-1.145,1.932
0.0,1.981,1.423,-2.69,-1.683,0.586,-0.275,-1.86,1.747,0.494,-2.347
2.0,-1.988,2.835,-3.766,-3.599,2.169,1.59,0.575,1.336,-3.299,-1.254
1.0,2.804,0.406,1.825,-1.124,-2.176,0.297,0.479,3.547,-0.695,2.039
3.0,-4.803,-1.717,1.464,-1.022,2.428,0.783,4.093,1.718,-1.168,-0.793
0.0,0.252,-0.067,-5.631,-4.488,3.761,0.537,-2.109,0.447,4.43,-1.337
3.0,2.882,-3.435,3.324,0.174,2.474,-3.18,2.28,2.697,-1.882,-1.572
1.0,-1.999,1.548,1.674,-1.994,-0.231,3.494,2.644,-0.412,0.647,0.679
0.0,1.859,2.338,-1.629,-0.93,0.694,-2.845,-2.083,2.649,-0.076,-2.538
2.0,-1.836,0.352,-4.596,-3.158,2.76,0.686,-0.426,2.416,-1.92,-0.767
3.0,-2.759,-2.133,1.613,2.228,2.4,1.528,1.764,1.733,-2.196,-2.547
1.0,4.184,3.479,3.013,1.148,-5.183,2.369,-3.602,-0.497,-4.976,0.14
1.0,-0.039,0.428,1.636,-3.507,-0.76,0.224,2.682,1.833,-1.344,3.862
0.0,1.861,-0.881,-1.46,-2.93,0.071,-1.027,-0.401,0.273,3.11,-1.002
3.0,-3.614,-3.787,1.864,2.317,2.875,1.078,-0.045,0.872,-2.279,-5.196
3.0,-2.942,1.266,1.559,2.198,1.268,4.461,1.879,2.025,-0.717,0.126
3.0,-5.3,-2.312,-0.561,-1.789,2.153,2.395,2.141,2.203,-0.275,-2.191
2.0,-0.413,0.836,0.661,-0.68,0.699,2.464,3.063,1.892,-0.968,-2.685
3.0,-1.51,-2.197,-0.494,5.16,0.966,1.201,0.964,3.606,-0.774,-1.853
2.0,-1.202,-0.878,0.448,-0.426,0.165,2.885,3.078,1.737,1.882,-0.668
1.0,-3.236,1.953,-1.877,-0.692,-2.318,2.295,1.678,-0.191,-0.478,0.964
2.0,-1.036,-0.226,-1.172,-3.691,-0.592,0.352,1.109,2.637,-2.114,1.024
0.0,1.51,-0.564,-2.965,-3.476,1.582,-0.917,-1.535,0.215,3.491,-1.23
2.0,-3.646,2.121,-1.319,-3.164,1.737,4.459,-0.249,0.145,-3.122,-0.116
2.0,2.089,2.342,-0.849,-3.062,-1.203,0.297,0.506,3.816,-1.511,0.132
1.0,-0.3,1.258,-1.555,-2.035,-0.443,0.621,1.858,1.407,-2.269,0.525
